id,mean_life,ph,pp
8207,82.94,0.83,0.9
8208,82.98,0.83,0.91
8209,82.95,0.83,0.92
8210,82.94,0.83,0.93
8211,82.92,0.83,0.94
8212,82.98,0.83,0.95
8213,82.98,0.83,0.96
8214,82.98,0.83,0.97
8215,83,0.83,0.98
8216,82.97,0.83,0.99
8217,98.67,0.84,0.01
8218,98.63,0.84,0.02
8219,98.67,0.84,0.03
8220,98.64,0.84,0.04
8221,98.58,0.84,0.05
8222,98.49,0.84,0.06
8223,98.49,0.84,0.07
8224,98.37,0.84,0.08
8225,98.04,0.84,0.09
8226,98.34,0.84,0.1
8227,96.8,0.84,0.11
8228,96.99,0.84,0.12
8229,94.33,0.84,0.13
8230,94.03,0.84,0.14
8231,91.63,0.84,0.15
8232,92.21,0.84,0.16
8233,90.76,0.84,0.17
8234,89.65,0.84,0.18
8235,88.99,0.84,0.19
8236,88.43,0.84,0.2
8237,87.97,0.84,0.21
8238,87.33,0.84,0.22
8239,87.14,0.84,0.23
8240,86.67,0.84,0.24
8241,86.21,0.84,0.25
8242,85.99,0.84,0.26
8243,85.93,0.84,0.27
8244,85.75,0.84,0.28
8245,85.43,0.84,0.29
8246,85.48,0.84,0.3
8247,85,0.84,0.31
8248,85.02,0.84,0.32
8249,84.59,0.84,0.33
8250,84.61,0.84,0.34
8251,84.48,0.84,0.35
8252,84.55,0.84,0.36
8253,84.25,0.84,0.37
8254,84.31,0.84,0.38
8255,84.24,0.84,0.39
8256,84.04,0.84,0.4
8257,83.91,0.84,0.41
8258,83.91,0.84,0.42
8259,84.02,0.84,0.43
8260,83.66,0.84,0.44
8261,83.58,0.84,0.45
8262,83.59,0.84,0.46
8263,83.53,0.84,0.47
8264,83.49,0.84,0.48
8265,83.39,0.84,0.49
8266,83.42,0.84,0.5
8267,83.33,0.84,0.51
8268,83.3,0.84,0.52
8269,83.3,0.84,0.53
8270,83.37,0.84,0.54
8271,83.26,0.84,0.55
8272,83.23,0.84,0.56
8273,83.23,0.84,0.57
8274,83.13,0.84,0.58
8275,83.16,0.84,0.59
8276,83.04,0.84,0.6
8277,83.11,0.84,0.61
8278,83.11,0.84,0.62
8279,83,0.84,0.63
8280,83,0.84,0.64
8281,82.98,0.84,0.65
8282,82.99,0.84,0.66
8283,82.99,0.84,0.67
8284,83,0.84,0.68
8285,82.98,0.84,0.69
8286,83.02,0.84,0.7
8287,82.96,0.84,0.71
8288,82.95,0.84,0.72
8289,82.9,0.84,0.73
8290,82.97,0.84,0.74
8291,82.98,0.84,0.75
8292,82.92,0.84,0.76
8293,82.91,0.84,0.77
8294,82.97,0.84,0.78
8295,82.96,0.84,0.79
8296,82.94,0.84,0.8
8297,82.94,0.84,0.81
8298,82.94,0.84,0.82
8299,82.9,0.84,0.83
8300,83.01,0.84,0.84
8301,82.93,0.84,0.85
8302,82.88,0.84,0.86
8303,82.96,0.84,0.87
8304,82.93,0.84,0.88
8305,82.96,0.84,0.89
8306,83,0.84,0.9
8307,82.92,0.84,0.91
8308,82.92,0.84,0.92
8309,82.92,0.84,0.93
8310,82.9,0.84,0.94
8311,82.91,0.84,0.95
8312,82.93,0.84,0.96
8313,82.96,0.84,0.97
8314,82.92,0.84,0.98
8315,82.98,0.84,0.99
8316,98.68,0.85,0.01
8317,98.62,0.85,0.02
8318,98.62,0.85,0.03
8319,98.64,0.85,0.04
8320,98.64,0.85,0.05
8321,98.66,0.85,0.06
8322,98.61,0.85,0.07
8323,98.4,0.85,0.08
8324,98.12,0.85,0.09
8325,97.06,0.85,0.1
8326,97.9,0.85,0.11
8327,93.84,0.85,0.12
8328,96.31,0.85,0.13
8329,92.41,0.85,0.14
8330,91.96,0.85,0.15
8331,91.37,0.85,0.16
8332,90.22,0.85,0.17
8333,89.15,0.85,0.18
8334,88.02,0.85,0.19
8335,88.54,0.85,0.2
8336,88.16,0.85,0.21
8337,88.14,0.85,0.22
8338,87.06,0.85,0.23
8339,86.75,0.85,0.24
8340,86.64,0.85,0.25
8341,86,0.85,0.26
8342,86.14,0.85,0.27
8343,86.06,0.85,0.28
8344,85.47,0.85,0.29
8345,85.34,0.85,0.3
8346,85.04,0.85,0.31
8347,85.19,0.85,0.32
8348,84.72,0.85,0.33
8349,84.58,0.85,0.34
8350,84.56,0.85,0.35
8351,84.71,0.85,0.36
8352,84.44,0.85,0.37
8353,84.26,0.85,0.38
8354,84.11,0.85,0.39
8355,84.1,0.85,0.4
8356,83.88,0.85,0.41
8357,83.94,0.85,0.42
8358,83.89,0.85,0.43
8359,83.75,0.85,0.44
8360,83.57,0.85,0.45
8361,83.69,0.85,0.46
8362,83.44,0.85,0.47
8363,83.47,0.85,0.48
8364,83.45,0.85,0.49
8365,83.49,0.85,0.5
8366,83.41,0.85,0.51
8367,83.46,0.85,0.52
8368,83.28,0.85,0.53
8369,83.35,0.85,0.54
8370,83.26,0.85,0.55
8371,83.21,0.85,0.56
8372,83.17,0.85,0.57
8373,83.21,0.85,0.58
8374,83.09,0.85,0.59
8375,83.09,0.85,0.6
8376,83.02,0.85,0.61
8377,83.1,0.85,0.62
8378,82.95,0.85,0.63
8379,83.15,0.85,0.64
8380,83.12,0.85,0.65
8381,83.05,0.85,0.66
8382,83.07,0.85,0.67
8383,82.99,0.85,0.68
8384,82.94,0.85,0.69
8385,83,0.85,0.7
8386,83.01,0.85,0.71
8387,83.03,0.85,0.72
8388,83,0.85,0.73
8389,82.97,0.85,0.74
8390,83.03,0.85,0.75
8391,82.99,0.85,0.76
8392,83,0.85,0.77
8393,83,0.85,0.78
8394,82.97,0.85,0.79
8395,82.96,0.85,0.8
8396,82.95,0.85,0.81
8397,82.98,0.85,0.82
8398,82.9,0.85,0.83
8399,82.98,0.85,0.84
8400,82.95,0.85,0.85
8401,82.95,0.85,0.86
8402,82.96,0.85,0.87
8403,82.93,0.85,0.88
8404,82.94,0.85,0.89
8405,82.9,0.85,0.9
8406,82.93,0.85,0.91
8407,82.96,0.85,0.92
8408,82.95,0.85,0.93
8409,82.94,0.85,0.94
8410,82.92,0.85,0.95
8411,83,0.85,0.96
8412,83,0.85,0.97
8413,82.98,0.85,0.98
8414,82.97,0.85,0.99
8415,98.69,0.86,0.01
8416,98.7,0.86,0.02
8417,98.7,0.86,0.03
8418,98.6,0.86,0.04
8419,98.66,0.86,0.05
8420,98.47,0.86,0.06
8421,98.4,0.86,0.07
8422,98.19,0.86,0.08
8423,97.48,0.86,0.09
8424,98.05,0.86,0.1
8425,96.82,0.86,0.11
8426,96.19,0.86,0.12
8427,92.95,0.86,0.13
8428,95.3,0.86,0.14
8429,92.15,0.86,0.15
8430,92.43,0.86,0.16
8431,90.39,0.86,0.17
8432,90.6,0.86,0.18
8433,89.8,0.86,0.19
8434,88.97,0.86,0.2
8435,87.7,0.86,0.21
8436,87.51,0.86,0.22
8437,87.58,0.86,0.23
8438,87.06,0.86,0.24
8439,86.64,0.86,0.25
8440,86.35,0.86,0.26
8441,85.96,0.86,0.27
8442,85.92,0.86,0.28
8443,85.39,0.86,0.29
8444,85.48,0.86,0.3
8445,84.82,0.86,0.31
8446,84.85,0.86,0.32
8447,84.85,0.86,0.33
8448,84.78,0.86,0.34
8449,84.52,0.86,0.35
8450,84.25,0.86,0.36
8451,84.27,0.86,0.37
8452,83.87,0.86,0.38
8453,84.13,0.86,0.39
8454,84.02,0.86,0.4
8455,84.07,0.86,0.41
8456,83.75,0.86,0.42
8457,83.68,0.86,0.43
8458,83.73,0.86,0.44
8459,83.81,0.86,0.45
8460,83.59,0.86,0.46
8461,83.58,0.86,0.47
8462,83.53,0.86,0.48
8463,83.61,0.86,0.49
8464,83.51,0.86,0.5
8465,83.41,0.86,0.51
8466,83.37,0.86,0.52
8467,83.35,0.86,0.53
8468,83.3,0.86,0.54
8469,83.21,0.86,0.55
8470,83.3,0.86,0.56
8471,83.29,0.86,0.57
8472,83.14,0.86,0.58
8473,83.14,0.86,0.59
8474,83.18,0.86,0.6
8475,83.06,0.86,0.61
8476,83.15,0.86,0.62
8477,83.04,0.86,0.63
8478,83.2,0.86,0.64
8479,83.01,0.86,0.65
8480,83.12,0.86,0.66
8481,83.03,0.86,0.67
8482,83,0.86,0.68
8483,83.03,0.86,0.69
8484,83.01,0.86,0.7
8485,83.05,0.86,0.71
8486,83.08,0.86,0.72
8487,82.99,0.86,0.73
8488,82.96,0.86,0.74
8489,82.95,0.86,0.75
8490,82.96,0.86,0.76
8491,83,0.86,0.77
8492,82.95,0.86,0.78
8493,82.99,0.86,0.79
8494,82.95,0.86,0.8
8495,82.96,0.86,0.81
8496,82.94,0.86,0.82
8497,82.89,0.86,0.83
8498,82.95,0.86,0.84
8499,82.94,0.86,0.85
8500,82.92,0.86,0.86
8501,83,0.86,0.87
8502,82.88,0.86,0.88
8503,82.92,0.86,0.89
8504,82.98,0.86,0.9
8505,82.92,0.86,0.91
8506,82.98,0.86,0.92
8507,82.95,0.86,0.93
8508,82.96,0.86,0.94
8509,82.96,0.86,0.95
8510,83,0.86,0.96
8511,83,0.86,0.97
8512,83,0.86,0.98
8513,82.99,0.86,0.99
8514,98.69,0.87,0.01
8515,98.67,0.87,0.02
8516,98.67,0.87,0.03
8517,98.65,0.87,0.04
8518,98.63,0.87,0.05
8519,98.37,0.87,0.06
8520,98.58,0.87,0.07
8521,98.29,0.87,0.08
8522,98.27,0.87,0.09
8523,98.51,0.87,0.1
8524,95.92,0.87,0.11
8525,95.97,0.87,0.12
8526,96.42,0.87,0.13
8527,93.72,0.87,0.14
8528,92.19,0.87,0.15
8529,91.88,0.87,0.16
8530,90.08,0.87,0.17
8531,89.64,0.87,0.18
8532,88.91,0.87,0.19
8533,88.78,0.87,0.2
8534,87.95,0.87,0.21
8535,87.74,0.87,0.22
8536,87.06,0.87,0.23
8537,87.24,0.87,0.24
8538,86.92,0.87,0.25
8539,86.5,0.87,0.26
8540,85.98,0.87,0.27
8541,85.6,0.87,0.28
8542,85.61,0.87,0.29
8543,85.41,0.87,0.3
8544,85.26,0.87,0.31
8545,84.97,0.87,0.32
8546,84.74,0.87,0.33
8547,84.41,0.87,0.34
8548,84.48,0.87,0.35
8549,84.51,0.87,0.36
8550,84.3,0.87,0.37
8551,84.01,0.87,0.38
8552,84.13,0.87,0.39
8553,84.01,0.87,0.4
8554,83.84,0.87,0.41
8555,83.95,0.87,0.42
8556,83.99,0.87,0.43
8557,83.82,0.87,0.44
8558,83.61,0.87,0.45
8559,83.71,0.87,0.46
8560,83.61,0.87,0.47
8561,83.5,0.87,0.48
8562,83.59,0.87,0.49
8563,83.45,0.87,0.5
8564,83.49,0.87,0.51
8565,83.38,0.87,0.52
8566,83.25,0.87,0.53
8567,83.41,0.87,0.54
8568,83.3,0.87,0.55
8569,83.21,0.87,0.56
8570,83.21,0.87,0.57
8571,83.21,0.87,0.58
8572,83.24,0.87,0.59
8573,83.08,0.87,0.6
8574,83.15,0.87,0.61
8575,83.13,0.87,0.62
8576,83.18,0.87,0.63
8577,83.08,0.87,0.64
8578,83.06,0.87,0.65
8579,83.08,0.87,0.66
8580,83.11,0.87,0.67
8581,83.02,0.87,0.68
8582,83.06,0.87,0.69
8583,83.01,0.87,0.7
8584,82.96,0.87,0.71
8585,83.02,0.87,0.72
8586,83.1,0.87,0.73
8587,83.05,0.87,0.74
8588,83.02,0.87,0.75
8589,83,0.87,0.76
8590,82.92,0.87,0.77
8591,83.05,0.87,0.78
8592,83.05,0.87,0.79
8593,82.95,0.87,0.8
8594,82.9,0.87,0.81
8595,82.91,0.87,0.82
8596,82.96,0.87,0.83
8597,82.97,0.87,0.84
8598,82.95,0.87,0.85
8599,83,0.87,0.86
8600,82.94,0.87,0.87
8601,82.95,0.87,0.88
8602,82.97,0.87,0.89
8603,82.95,0.87,0.9
8604,82.95,0.87,0.91
8605,82.95,0.87,0.92
8606,82.92,0.87,0.93
8607,82.94,0.87,0.94
8608,82.96,0.87,0.95
8609,82.96,0.87,0.96
8610,82.99,0.87,0.97
8611,82.99,0.87,0.98
8612,82.99,0.87,0.99
8613,98.66,0.88,0.01
8614,98.69,0.88,0.02
8615,98.64,0.88,0.03
8616,98.66,0.88,0.04
8617,98.64,0.88,0.05
8618,98.63,0.88,0.06
8619,98.56,0.88,0.07
8620,98.57,0.88,0.08
8621,98.55,0.88,0.09
8622,98.09,0.88,0.1
8623,95.96,0.88,0.11
8624,96.88,0.88,0.12
8625,94.3,0.88,0.13
8626,92.73,0.88,0.14
8627,94.14,0.88,0.15
8628,91.53,0.88,0.16
8629,90.78,0.88,0.17
8630,89.27,0.88,0.18
8631,88.98,0.88,0.19
8632,88.89,0.88,0.2
8633,88.8,0.88,0.21
8634,87.57,0.88,0.22
8635,87.29,0.88,0.23
8636,86.8,0.88,0.24
8637,86.81,0.88,0.25
8638,86.04,0.88,0.26
8639,86,0.88,0.27
8640,85.95,0.88,0.28
8641,85.51,0.88,0.29
8642,85.46,0.88,0.3
8643,84.98,0.88,0.31
8644,85.06,0.88,0.32
8645,84.85,0.88,0.33
8646,84.83,0.88,0.34
8647,84.64,0.88,0.35
8648,84.84,0.88,0.36
8649,84.5,0.88,0.37
8650,84.1,0.88,0.38
8651,83.83,0.88,0.39
8652,84.03,0.88,0.4
8653,83.98,0.88,0.41
8654,83.76,0.88,0.42
8655,83.85,0.88,0.43
8656,83.71,0.88,0.44
8657,83.71,0.88,0.45
8658,83.63,0.88,0.46
8659,83.59,0.88,0.47
8660,83.54,0.88,0.48
8661,83.51,0.88,0.49
8662,83.4,0.88,0.5
8663,83.37,0.88,0.51
8664,83.38,0.88,0.52
8665,83.35,0.88,0.53
8666,83.36,0.88,0.54
8667,83.21,0.88,0.55
8668,83.22,0.88,0.56
8669,83.36,0.88,0.57
8670,83.11,0.88,0.58
8671,83.19,0.88,0.59
8672,83.25,0.88,0.6
8673,83.13,0.88,0.61
8674,83.14,0.88,0.62
8675,83.04,0.88,0.63
8676,83,0.88,0.64
8677,83.09,0.88,0.65
8678,82.99,0.88,0.66
8679,83.04,0.88,0.67
8680,83.07,0.88,0.68
8681,83.1,0.88,0.69
8682,83.03,0.88,0.7
8683,83.03,0.88,0.71
8684,83.01,0.88,0.72
8685,83.03,0.88,0.73
8686,82.98,0.88,0.74
8687,82.96,0.88,0.75
8688,82.96,0.88,0.76
8689,83.01,0.88,0.77
8690,83.04,0.88,0.78
8691,83.01,0.88,0.79
8692,82.98,0.88,0.8
8693,82.98,0.88,0.81
8694,82.99,0.88,0.82
8695,83,0.88,0.83
8696,82.95,0.88,0.84
8697,82.93,0.88,0.85
8698,83.03,0.88,0.86
8699,82.98,0.88,0.87
8700,82.95,0.88,0.88
8701,82.88,0.88,0.89
8702,82.98,0.88,0.9
8703,82.95,0.88,0.91
8704,82.87,0.88,0.92
8705,82.92,0.88,0.93
8706,82.92,0.88,0.94
8707,82.99,0.88,0.95
8708,82.97,0.88,0.96
8709,82.97,0.88,0.97
8710,82.97,0.88,0.98
8711,83,0.88,0.99
8712,98.68,0.89,0.01
8713,98.69,0.89,0.02
8714,98.64,0.89,0.03
8715,98.55,0.89,0.04
8716,98.57,0.89,0.05
8717,98.49,0.89,0.06
8718,98.21,0.89,0.07
8719,98.51,0.89,0.08
8720,97.62,0.89,0.09
8721,98.26,0.89,0.1
8722,95.79,0.89,0.11
8723,95.81,0.89,0.12
8724,95.02,0.89,0.13
8725,92.23,0.89,0.14
8726,92.45,0.89,0.15
8727,91.22,0.89,0.16
8728,90.04,0.89,0.17
8729,90.07,0.89,0.18
8730,89.49,0.89,0.19
8731,88.19,0.89,0.2
8732,88.27,0.89,0.21
8733,87.48,0.89,0.22
8734,87.08,0.89,0.23
8735,86.78,0.89,0.24
8736,86.74,0.89,0.25
8737,86.24,0.89,0.26
8738,85.78,0.89,0.27
8739,85.67,0.89,0.28
8740,85.78,0.89,0.29
8741,85.54,0.89,0.3
8742,85.29,0.89,0.31
8743,85.1,0.89,0.32
8744,84.9,0.89,0.33
8745,84.94,0.89,0.34
8746,84.43,0.89,0.35
8747,84.49,0.89,0.36
8748,84.42,0.89,0.37
8749,84.25,0.89,0.38
8750,84.32,0.89,0.39
8751,83.99,0.89,0.4
8752,83.99,0.89,0.41
8753,83.92,0.89,0.42
8754,83.78,0.89,0.43
8755,83.89,0.89,0.44
8756,83.5,0.89,0.45
8757,83.7,0.89,0.46
8758,83.69,0.89,0.47
8759,83.58,0.89,0.48
8760,83.46,0.89,0.49
8761,83.7,0.89,0.5
8762,83.33,0.89,0.51
8763,83.34,0.89,0.52
8764,83.4,0.89,0.53
8765,83.41,0.89,0.54
8766,83.38,0.89,0.55
8767,83.35,0.89,0.56
8768,83.29,0.89,0.57
8769,83.33,0.89,0.58
8770,83.1,0.89,0.59
8771,83.21,0.89,0.6
8772,83.23,0.89,0.61
8773,83.18,0.89,0.62
8774,83.09,0.89,0.63
8775,83.13,0.89,0.64
8776,83.16,0.89,0.65
8777,83.09,0.89,0.66
8778,83.09,0.89,0.67
8779,83.08,0.89,0.68
8780,83.08,0.89,0.69
8781,83.03,0.89,0.7
8782,83.04,0.89,0.71
8783,83.03,0.89,0.72
8784,83.06,0.89,0.73
8785,83,0.89,0.74
8786,83.04,0.89,0.75
8787,82.99,0.89,0.76
8788,82.98,0.89,0.77
8789,83.04,0.89,0.78
8790,83.01,0.89,0.79
8791,82.99,0.89,0.8
8792,82.95,0.89,0.81
8793,82.96,0.89,0.82
8794,82.99,0.89,0.83
8795,82.94,0.89,0.84
8796,82.99,0.89,0.85
8797,82.95,0.89,0.86
8798,82.99,0.89,0.87
8799,83,0.89,0.88
8800,82.97,0.89,0.89
8801,82.99,0.89,0.9
8802,82.93,0.89,0.91
8803,82.99,0.89,0.92
8804,82.98,0.89,0.93
8805,82.98,0.89,0.94
8806,83,0.89,0.95
8807,83,0.89,0.96
8808,82.97,0.89,0.97
8809,83,0.89,0.98
8810,83,0.89,0.99
8811,98.69,0.9,0.01
8812,98.7,0.9,0.02
8813,98.64,0.9,0.03
8814,98.62,0.9,0.04
8815,98.58,0.9,0.05
8816,98.52,0.9,0.06
8817,98.58,0.9,0.07
8818,98.25,0.9,0.08
8819,98.55,0.9,0.09
8820,97.91,0.9,0.1
8821,97.74,0.9,0.11
8822,96.32,0.9,0.12
8823,95.26,0.9,0.13
8824,92.41,0.9,0.14
8825,91.79,0.9,0.15
8826,91.08,0.9,0.16
8827,89.91,0.9,0.17
8828,90.2,0.9,0.18
8829,89.02,0.9,0.19
8830,88.64,0.9,0.2
8831,88.12,0.9,0.21
8832,87.62,0.9,0.22
8833,87.12,0.9,0.23
8834,86.73,0.9,0.24
8835,86.29,0.9,0.25
8836,86.39,0.9,0.26
8837,86.19,0.9,0.27
8838,85.87,0.9,0.28
8839,85.61,0.9,0.29
8840,85.27,0.9,0.3
8841,85.18,0.9,0.31
8842,85.33,0.9,0.32
8843,85.07,0.9,0.33
8844,84.74,0.9,0.34
8845,84.66,0.9,0.35
8846,84.67,0.9,0.36
8847,84.55,0.9,0.37
8848,84.31,0.9,0.38
8849,84.39,0.9,0.39
8850,84.29,0.9,0.4
8851,84.05,0.9,0.41
8852,84.03,0.9,0.42
8853,83.86,0.9,0.43
8854,83.8,0.9,0.44
8855,83.89,0.9,0.45
8856,83.71,0.9,0.46
8857,83.6,0.9,0.47
8858,83.63,0.9,0.48
8859,83.54,0.9,0.49
8860,83.5,0.9,0.5
8861,83.58,0.9,0.51
8862,83.46,0.9,0.52
8863,83.31,0.9,0.53
8864,83.34,0.9,0.54
8865,83.39,0.9,0.55
8866,83.31,0.9,0.56
8867,83.32,0.9,0.57
8868,83.28,0.9,0.58
8869,83.12,0.9,0.59
8870,83.3,0.9,0.6
8871,83.16,0.9,0.61
8872,83.13,0.9,0.62
8873,83.19,0.9,0.63
8874,83.1,0.9,0.64
8875,83.06,0.9,0.65
8876,82.99,0.9,0.66
8877,83.08,0.9,0.67
8878,83.14,0.9,0.68
8879,83.08,0.9,0.69
8880,83.13,0.9,0.7
8881,83.03,0.9,0.71
8882,83,0.9,0.72
8883,83.04,0.9,0.73
8884,83.03,0.9,0.74
8885,83.06,0.9,0.75
8886,83.06,0.9,0.76
8887,83.07,0.9,0.77
8888,83.01,0.9,0.78
8889,83.07,0.9,0.79
8890,82.95,0.9,0.8
8891,82.95,0.9,0.81
8892,83.04,0.9,0.82
8893,82.96,0.9,0.83
8894,83.01,0.9,0.84
8895,82.98,0.9,0.85
8896,82.98,0.9,0.86
8897,83,0.9,0.87
8898,83,0.9,0.88
8899,83.01,0.9,0.89
8900,83,0.9,0.9
8901,83,0.9,0.91
8902,82.99,0.9,0.92
8903,82.99,0.9,0.93
8904,82.97,0.9,0.94
8905,82.98,0.9,0.95
8906,83,0.9,0.96
8907,82.98,0.9,0.97
8908,83.01,0.9,0.98
8909,83,0.9,0.99
8910,98.69,0.91,0.01
8911,98.68,0.91,0.02
8912,98.66,0.91,0.03
8913,98.65,0.91,0.04
8914,98.32,0.91,0.05
8915,98.4,0.91,0.06
8916,98.5,0.91,0.07
8917,98.54,0.91,0.08
8918,98.44,0.91,0.09
8919,97.77,0.91,0.1
8920,97.72,0.91,0.11
8921,97.89,0.91,0.12
8922,93.96,0.91,0.13
8923,93.39,0.91,0.14
8924,93.15,0.91,0.15
8925,91.05,0.91,0.16
8926,90.64,0.91,0.17
8927,88.72,0.91,0.18
8928,89.44,0.91,0.19
8929,88.53,0.91,0.2
8930,88.07,0.91,0.21
8931,87.99,0.91,0.22
8932,87.69,0.91,0.23
8933,86.37,0.91,0.24
8934,86.61,0.91,0.25
8935,86.15,0.91,0.26
8936,86.06,0.91,0.27
8937,85.77,0.91,0.28
8938,85.27,0.91,0.29
8939,85.41,0.91,0.3
8940,85.02,0.91,0.31
8941,85,0.91,0.32
8942,84.84,0.91,0.33
8943,84.58,0.91,0.34
8944,84.89,0.91,0.35
8945,84.57,0.91,0.36
8946,84.38,0.91,0.37
8947,84.32,0.91,0.38
8948,84.36,0.91,0.39
8949,84.14,0.91,0.4
8950,84.05,0.91,0.41
8951,84.02,0.91,0.42
8952,83.75,0.91,0.43
8953,84.05,0.91,0.44
8954,83.93,0.91,0.45
8955,83.85,0.91,0.46
8956,83.66,0.91,0.47
8957,83.55,0.91,0.48
8958,83.59,0.91,0.49
8959,83.59,0.91,0.5
8960,83.44,0.91,0.51
8961,83.48,0.91,0.52
8962,83.44,0.91,0.53
8963,83.31,0.91,0.54
8964,83.42,0.91,0.55
8965,83.33,0.91,0.56
8966,83.21,0.91,0.57
8967,83.29,0.91,0.58
8968,83.24,0.91,0.59
8969,83.2,0.91,0.6
8970,83.25,0.91,0.61
8971,83.2,0.91,0.62
8972,83.17,0.91,0.63
8973,83.12,0.91,0.64
8974,83.09,0.91,0.65
8975,83.06,0.91,0.66
8976,83.13,0.91,0.67
8977,83.06,0.91,0.68
8978,82.98,0.91,0.69
8979,83.03,0.91,0.7
8980,83.1,0.91,0.71
8981,83.07,0.91,0.72
8982,83.08,0.91,0.73
8983,83.09,0.91,0.74
8984,83.05,0.91,0.75
8985,83.03,0.91,0.76
8986,83.03,0.91,0.77
8987,82.98,0.91,0.78
8988,82.98,0.91,0.79
8989,83,0.91,0.8
8990,82.99,0.91,0.81
8991,83.02,0.91,0.82
8992,83,0.91,0.83
8993,82.98,0.91,0.84
8994,82.94,0.91,0.85
8995,83.01,0.91,0.86
8996,83,0.91,0.87
8997,83.02,0.91,0.88
8998,82.95,0.91,0.89
8999,82.97,0.91,0.9
9000,83,0.91,0.91
9001,82.98,0.91,0.92
9002,82.98,0.91,0.93
9003,82.98,0.91,0.94
9004,83,0.91,0.95
9005,83,0.91,0.96
9006,83,0.91,0.97
9007,83,0.91,0.98
9008,83,0.91,0.99
9009,98.68,0.92,0.01
9010,98.68,0.92,0.02
9011,98.68,0.92,0.03
9012,98.65,0.92,0.04
9013,98.67,0.92,0.05
9014,98.48,0.92,0.06
9015,98.24,0.92,0.07
9016,97.81,0.92,0.08
9017,98.46,0.92,0.09
9018,98.23,0.92,0.1
9019,97.79,0.92,0.11
9020,97.29,0.92,0.12
9021,94.25,0.92,0.13
9022,94.5,0.92,0.14
9023,91.87,0.92,0.15
9024,91.79,0.92,0.16
9025,90.52,0.92,0.17
9026,89.62,0.92,0.18
9027,89.32,0.92,0.19
9028,88.39,0.92,0.2
9029,88.05,0.92,0.21
9030,87.87,0.92,0.22
9031,87.3,0.92,0.23
9032,87.01,0.92,0.24
9033,86.52,0.92,0.25
9034,86.56,0.92,0.26
9035,85.97,0.92,0.27
9036,85.89,0.92,0.28
9037,85.71,0.92,0.29
9038,85.3,0.92,0.3
9039,85.33,0.92,0.31
9040,85.07,0.92,0.32
9041,84.89,0.92,0.33
9042,84.52,0.92,0.34
9043,84.7,0.92,0.35
9044,84.6,0.92,0.36
9045,84.51,0.92,0.37
9046,84.31,0.92,0.38
9047,84.31,0.92,0.39
9048,84.09,0.92,0.4
9049,84.23,0.92,0.41
9050,84.11,0.92,0.42
9051,84.02,0.92,0.43
9052,83.82,0.92,0.44
9053,83.85,0.92,0.45
9054,83.76,0.92,0.46
9055,83.58,0.92,0.47
9056,83.49,0.92,0.48
9057,83.57,0.92,0.49
9058,83.54,0.92,0.5
9059,83.51,0.92,0.51
9060,83.45,0.92,0.52
9061,83.52,0.92,0.53
9062,83.5,0.92,0.54
9063,83.35,0.92,0.55
9064,83.32,0.92,0.56
9065,83.3,0.92,0.57
9066,83.34,0.92,0.58
9067,83.3,0.92,0.59
9068,83.19,0.92,0.6
9069,83.17,0.92,0.61
9070,83.2,0.92,0.62
9071,83.2,0.92,0.63
9072,83.19,0.92,0.64
9073,83.12,0.92,0.65
9074,83.11,0.92,0.66
9075,83.18,0.92,0.67
9076,83.1,0.92,0.68
9077,83.1,0.92,0.69
9078,83.1,0.92,0.7
9079,83.05,0.92,0.71
9080,83.08,0.92,0.72
9081,83.09,0.92,0.73
9082,83.07,0.92,0.74
9083,83.03,0.92,0.75
9084,83.09,0.92,0.76
9085,83.02,0.92,0.77
9086,83.08,0.92,0.78
9087,83.01,0.92,0.79
9088,82.99,0.92,0.8
9089,83.02,0.92,0.81
9090,83,0.92,0.82
9091,83.05,0.92,0.83
9092,83.04,0.92,0.84
9093,83.04,0.92,0.85
9094,83.02,0.92,0.86
9095,83,0.92,0.87
9096,83.02,0.92,0.88
9097,82.98,0.92,0.89
9098,83.01,0.92,0.9
9099,82.93,0.92,0.91
9100,82.99,0.92,0.92
9101,83,0.92,0.93
9102,83.03,0.92,0.94
9103,83,0.92,0.95
9104,83,0.92,0.96
9105,82.98,0.92,0.97
9106,83,0.92,0.98
9107,83,0.92,0.99
9108,98.68,0.93,0.01
9109,98.67,0.93,0.02
9110,98.61,0.93,0.03
9111,98.47,0.93,0.04
9112,98.56,0.93,0.05
9113,98.59,0.93,0.06
9114,98.51,0.93,0.07
9115,98.42,0.93,0.08
9116,98.09,0.93,0.09
9117,97.59,0.93,0.1
9118,97.97,0.93,0.11
9119,95.29,0.93,0.12
9120,94.39,0.93,0.13
9121,93.15,0.93,0.14
9122,92.03,0.93,0.15
9123,91.86,0.93,0.16
9124,90.24,0.93,0.17
9125,89.45,0.93,0.18
9126,88.97,0.93,0.19
9127,88.34,0.93,0.2
9128,87.87,0.93,0.21
9129,87.65,0.93,0.22
9130,87.34,0.93,0.23
9131,87.41,0.93,0.24
9132,86.78,0.93,0.25
9133,86.53,0.93,0.26
9134,86.12,0.93,0.27
9135,85.9,0.93,0.28
9136,85.46,0.93,0.29
9137,85.15,0.93,0.3
9138,85.39,0.93,0.31
9139,85.27,0.93,0.32
9140,84.88,0.93,0.33
9141,84.83,0.93,0.34
9142,84.65,0.93,0.35
9143,84.67,0.93,0.36
9144,84.34,0.93,0.37
9145,84.31,0.93,0.38
